2021-01-22 0:1:30;0;0;1;20.1828;3.02;1020.7
2021-01-22 0:1:31;0;0;1;20.1848;2.99;1020.9
2021-01-22 0:1:32;0;0;1;20.1818;3.0;1020.2
2021-01-22 0:1:33;0;0;1;20.1808;2.96;1021.3
2021-01-22 0:1:34;0;0;1;20.1858;2.98;1023.0
2021-01-22 0:1:35;0;0;1;20.1828;2.96;1023.5
2021-01-22 0:1:36;0;0;1;20.1868;3.01;1024.6
2021-01-22 0:1:37;0;0;1;20.1888;3.02;1026.3
2021-01-22 0:1:38;0;0;1;20.1938;3.04;1027.1
2021-01-22 0:1:39;0;0;1;20.1938;2.95;1028.5
2021-01-22 0:1:40;0;0;1;20.1948;3.01;1028.7
2021-01-22 0:1:41;0;0;0;20.1948;0.09;1028.9
2021-01-22 0:1:42;0;0;0;20.1908;0.06;1030.0
2021-01-22 0:1:43;0;0;0;20.1958;0.01;1030.2
2021-01-22 0:1:44;0;0;0;20.1988;0.03;1031.3
2021-01-22 0:1:45;0;0;0;20.1958;0.0;1033.0
2021-01-22 0:1:46;0;0;0;20.1948;0.08;1032.3
2021-01-22 0:1:47;0;0;0;20.1918;0.01;1032.2
2021-01-22 0:1:48;0;0;0;20.1878;0.06;1031.8
2021-01-22 0:1:49;0;0;0;20.1868;0.02;1030.8
2021-01-22 0:1:50;0;0;0;20.1908;0.01;1031.6
2021-01-22 0:1:51;0;0;0;20.1938;0.02;1030.9
2021-01-22 0:1:52;0;0;0;20.1968;0.05;1030.2
2021-01-22 0:1:53;0;0;0;20.1968;0.08;1031.6
2021-01-22 0:1:54;0;0;0;20.1948;0.01;1031.5
2021-01-22 0:1:55;0;0;0;20.1908;0.04;1032.0
2021-01-22 0:1:56;0;0;0;20.1868;0.04;1033.4
2021-01-22 0:1:57;0;0;0;20.1888;0.07;1035.1
2021-01-22 0:1:58;0;0;0;20.1878;0.08;1036.5
2021-01-22 0:1:59;0;0;0;20.1838;0.01;1037.6
2021-01-22 0:2:0;0;0;0;20.1828;0.03;1036.9
2021-01-22 0:2:1;0;0;0;20.1838;0.03;1038.0
2021-01-22 0:2:2;0;0;0;20.1848;0.08;1037.0
2021-01-22 0:2:3;0;0;0;20.1858;0.05;1037.5
2021-01-22 0:2:4;0;0;0;20.1828;0.06;1037.1
2021-01-22 0:2:5;0;0;0;20.1838;0.07;1038.2
2021-01-22 0:2:6;0;0;0;20.1798;0.03;1037.5
2021-01-22 0:2:7;0;0;0;20.1848;0.04;1037.7
2021-01-22 0:2:8;0;0;0;20.1878;0.07;1037.3
2021-01-22 0:2:9;0;0;0;20.1898;0.09;1037.5
2021-01-22 0:2:10;0;0;0;20.1868;0.05;1037.7
2021-01-22 0:2:11;0;0;0;20.1868;0.0;1036.7
2021-01-22 0:2:12;0;0;0;20.1868;0.0;1036.0
2021-01-22 0:2:13;0;0;0;20.1918;0.05;1036.8
2021-01-22 0:2:14;0;0;0;20.1898;0.01;1038.2
2021-01-22 0:2:15;0;0;0;20.1908;0.06;1039.3
2021-01-22 0:2:16;0;0;0;20.1918;0.0;1038.6
2021-01-22 0:2:17;0;0;0;20.1918;0.07;1039.4
2021-01-22 0:2:18;0;0;0;20.1918;0.02;1040.2
2021-01-22 0:2:19;0;0;0;20.1898;0.07;1039.5
2021-01-22 0:2:20;0;0;0;20.1898;0.07;1038.5
2021-01-22 0:2:21;0;0;0;20.1918;0.06;1038.4
2021-01-22 0:2:22;0;0;0;20.1938;0.03;1038.3
2021-01-22 0:2:23;0;0;0;20.1968;0.01;1039.1
2021-01-22 0:2:24;0;0;0;20.2008;0.01;1039.3
2021-01-22 0:2:25;0;0;0;20.1998;0.09;1038.3
2021-01-22 0:2:26;0;0;0;20.1968;0.05;1038.2
2021-01-22 0:2:27;0;0;0;20.1948;0.04;1038.7
2021-01-22 0:2:28;0;0;0;20.1948;0.03;1038.6
2021-01-22 0:2:29;0;0;0;20.1948;0.03;1038.8
2021-01-22 0:2:30;0;0;0;20.1988;0.0;1038.1
2021-01-22 0:2:31;0;0;0;20.2018;0.04;1038.6
2021-01-22 0:2:32;0;0;0;20.2058;0.02;1037.6
2021-01-22 0:2:33;0;0;0;20.2088;0.02;1037.5
2021-01-22 0:2:34;0;0;0;20.2108;0.0;1038.9
2021-01-22 0:2:35;0;0;0;20.2118;0.02;1039.1
2021-01-22 0:2:36;0;0;0;20.2158;0.05;1038.1
2021-01-22 0:2:37;0;0;0;20.2158;0.08;1039.2
2021-01-22 0:2:38;0;0;0;20.2168;0.06;1039.7
2021-01-22 0:2:39;0;0;0;20.2218;0.0;1040.8
2021-01-22 0:2:40;0;0;0;20.2208;0.07;1040.1
2021-01-22 0:2:41;0;0;0;20.2248;0.06;1039.4
2021-01-22 0:2:42;0;0;0;20.2208;0.06;1039.6
2021-01-22 0:2:43;0;0;0;20.2178;0.08;1041.0
2021-01-22 0:2:44;0;0;0;20.2148;0.09;1041.2
2021-01-22 0:2:45;0;0;0;20.2198;0.08;1042.6
2021-01-22 0:2:46;0;0;0;20.2158;0.08;1043.7
2021-01-22 0:2:47;0;0;0;20.2118;0.06;1043.3
2021-01-22 0:2:48;0;0;0;20.2108;0.04;1044.1
2021-01-22 0:2:49;0;0;0;20.2078;0.04;1043.4
2021-01-22 0:2:50;0;0;0;20.2078;0.01;1044.8
2021-01-22 0:2:51;0;0;0;20.2058;0.04;1044.4
2021-01-22 0:2:52;0;0;0;20.2108;0.01;1045.2
2021-01-22 0:2:53;0;0;0;20.2118;0.01;1045.4
2021-01-22 0:2:54;0;0;0;20.2148;0.05;1046.8
2021-01-22 0:2:55;0;0;0;20.2128;0.02;1047.3
2021-01-22 0:2:56;0;0;0;20.2148;0.0;1047.8
2021-01-22 0:2:57;0;0;0;20.2128;0.09;1049.5
2021-01-22 0:2:58;0;0;0;20.2098;0.02;1050.9
2021-01-22 0:2:59;0;1;0;19.971;0.98;1044.83
2021-01-22 0:3:0;1;1;0;19.973;1.04;1043.61
2021-01-22 0:3:1;1;1;0;19.9635;1.04;1041.19
2021-01-22 0:3:2;1;1;0;19.935;0.97;1033.21
2021-01-22 0:3:3;1;1;0;19.8125;0.95;1024.61
2021-01-22 0:3:4;1;1;0;19.7596;0.97;1016.99
2021-01-22 0:3:5;1;1;0;19.6431;0.95;1012.22
2021-01-22 0:3:6;1;1;0;19.7199;0.99;1007.77
2021-01-22 0:3:7;1;1;0;19.7353;1.02;1006.12
2021-01-22 0:3:8;1;1;0;19.528;0.98;998.79
2021-01-22 0:3:9;1;1;0;19.3759;1.04;992.33
2021-01-22 0:3:10;1;1;0;19.2135;1.01;984.95
2021-01-22 0:3:11;1;1;0;19.1742;1.03;979.11
2021-01-22 0:3:12;1;1;0;18.9881;1.01;974.93
2021-01-22 0:3:13;1;1;0;18.9983;0.97;973.02
2021-01-22 0:3:14;1;1;0;18.9427;1.02;967.35
2021-01-22 0:3:15;1;1;0;18.954;0.98;963.08
2021-01-22 0:3:16;1;1;0;18.7316;0.96;956.02
2021-01-22 0:3:17;1;1;0;18.7953;1.0;952.09
2021-01-22 0:3:18;1;1;0;18.5685;1.02;950.51
2021-01-22 0:3:19;1;1;0;18.4736;0.98;946.97
2021-01-22 0:3:20;1;1;0;18.5189;1.03;938.51
2021-01-22 0:3:21;1;1;0;18.4391;0.99;934.29
2021-01-22 0:3:22;1;1;0;18.4616;0.97;933.34
2021-01-22 0:3:23;1;1;0;18.5046;1.0;930.74
2021-01-22 0:3:24;1;1;0;18.5748;1.03;926.91
2021-01-22 0:3:25;1;1;0;18.5036;1.03;923.45
2021-01-22 0:3:26;1;1;0;18.3716;0.96;915.49
2021-01-22 0:3:27;1;1;0;18.1855;1.03;913.08
2021-01-22 0:3:28;1;1;0;18.1702;1.0;909.95
2021-01-22 0:3:29;1;1;0;18.2092;1.0;906.02
2021-01-22 0:3:30;1;1;0;18.253;0.98;905.73
2021-01-22 0:3:31;1;1;0;18.1278;1.04;901.22
2021-01-22 0:3:32;1;1;0;18.1573;0.97;893.18
2021-01-22 0:3:33;1;1;0;18.0223;0.96;889.06
2021-01-22 0:3:34;1;1;0;17.9964;1.04;886.19
2021-01-22 0:3:35;1;1;0;17.8214;0.97;883.81
2021-01-22 0:3:36;1;1;0;17.7606;0.95;877.07
2021-01-22 0:3:37;1;1;0;17.8112;1.02;876.76
2021-01-22 0:3:38;1;1;0;17.8027;1.04;875.47
2021-01-22 0:3:39;1;1;0;17.6775;1.04;866.69
2021-01-22 0:3:40;1;1;0;17.5442;1.03;864.73
2021-01-22 0:3:41;1;1;0;17.5482;1.04;863.21
2021-01-22 0:3:42;1;1;0;17.3862;1.0;857.41
2021-01-22 0:3:43;1;1;0;17.2973;0.98;850.68
2021-01-22 0:3:44;1;1;0;17.2446;0.95;847.7
2021-01-22 0:3:45;1;1;0;17.2228;1.02;846.42
2021-01-22 0:3:46;1;1;0;17.2268;1.04;844.15
2021-01-22 0:3:47;1;1;0;17.2143;1.04;835.07
2021-01-22 0:3:48;1;1;0;17.032;0.95;831.98
2021-01-22 0:3:49;1;1;0;16.8073;1.0;829.51
2021-01-22 0:3:50;1;1;0;16.8093;0.97;824.84
2021-01-22 0:3:51;1;1;0;16.7263;1.0;817.77
2021-01-22 0:3:52;1;1;0;16.635;1.04;810.04
2021-01-22 0:3:53;1;1;0;16.5697;1.04;805.6
2021-01-22 0:3:54;1;1;0;16.6335;0.95;798.2
2021-01-22 0:3:55;1;1;0;16.7008;0.98;795.81
2021-01-22 0:3:56;1;1;0;16.5332;0.96;788.15
2021-01-22 0:3:57;1;1;0;16.425;1.02;783.29
2021-01-22 0:3:58;1;1;0;16.1971;1.04;779.75
2021-01-22 0:3:59;1;0;0;16.2383;0.09;781.45
2021-01-22 0:4:0;1;0;0;16.2636;0.05;780.45
2021-01-22 0:4:1;1;0;0;16.3584;0.06;780.35
2021-01-22 0:4:2;1;0;0;16.3574;0.01;779.95
2021-01-22 0:4:3;1;0;0;16.4099;0.03;781.35
2021-01-22 0:4:4;1;0;0;16.4616;0.04;781.55
2021-01-22 0:4:5;1;0;0;16.4922;0.06;781.45
2021-01-22 0:4:6;1;0;0;16.5073;0.03;780.45
2021-01-22 0:4:7;1;0;0;16.5185;0.07;780.65
2021-01-22 0:4:8;1;0;0;16.5835;0.05;780.25
2021-01-22 0:4:9;1;0;0;16.6413;0.04;781.35
2021-01-22 0:4:10;1;0;0;16.6573;0.0;780.95
2021-01-22 0:4:11;1;0;0;16.6813;0.0;782.05
2021-01-22 0:4:12;1;0;0;16.709;0.07;783.75
2021-01-22 0:4:13;1;0;0;16.7346;0.09;782.75
2021-01-22 0:4:14;1;0;0;16.8002;0.03;782.05
2021-01-22 0:4:15;1;0;0;16.8455;0.02;783.75
2021-01-22 0:4:16;1;0;0;16.8965;0.06;782.75
2021-01-22 0:4:17;1;0;0;16.9201;0.09;782.95
2021-01-22 0:4:18;1;0;0;16.9706;0.03;782.55
2021-01-22 0:4:19;1;0;0;17.0465;0.04;783.95
2021-01-22 0:4:20;1;0;0;17.076;0.05;783.55
2021-01-22 0:4:21;1;0;0;17.1161;0.08;782.85
2021-01-22 0:4:22;1;0;0;17.1896;0.02;783.95
2021-01-22 0:4:23;1;0;0;17.2129;0.04;783.85
2021-01-22 0:4:24;1;0;0;17.2797;0.09;782.85
2021-01-22 0:4:25;1;0;0;17.3124;0.07;783.05
2021-01-22 0:4:26;1;0;0;17.3379;0.07;784.75
2021-01-22 0:4:27;1;0;0;17.3901;0.07;784.35
2021-01-22 0:4:28;1;0;0;17.4106;0.08;783.95
2021-01-22 0:4:29;1;0;0;17.4511;0.04;783.25
2021-01-22 0:4:30;1;0;0;17.5161;0.0;782.25
2021-01-22 0:4:31;1;0;0;17.597;0.07;783.05
2021-01-22 0:4:32;1;0;0;17.6929;0.03;782.95
2021-01-22 0:4:33;1;0;0;17.7402;0.02;784.65
2021-01-22 0:4:34;1;0;0;17.8312;0.0;783.65
2021-01-22 0:4:35;1;0;0;17.8784;0.07;783.55
2021-01-22 0:4:36;1;0;0;17.9523;0.08;783.45
2021-01-22 0:4:37;1;0;0;17.9513;0.06;783.35
2021-01-22 0:4:38;1;0;0;17.9553;0.08;784.15
2021-01-22 0:4:39;1;0;0;18.0422;0.07;783.45
2021-01-22 0:4:40;1;0;0;18.0791;0.07;782.45
2021-01-22 0:4:41;1;0;0;18.1093;0.02;783.85
2021-01-22 0:4:42;1;0;0;18.1669;0.08;782.85
2021-01-22 0:4:43;1;0;0;18.1669;0.05;784.55
2021-01-22 0:4:44;1;0;0;18.1762;0.09;783.55
2021-01-22 0:4:45;1;0;0;18.2114;0.02;784.95
2021-01-22 0:4:46;1;0;0;18.2204;0.0;784.55
2021-01-22 0:4:47;1;0;0;18.2524;0.0;785.35
2021-01-22 0:4:48;1;0;0;18.2913;0.07;786.75
2021-01-22 0:4:49;1;0;0;18.3887;0.08;787.25
2021-01-22 0:4:50;1;0;0;18.466;0.01;787.75
2021-01-22 0:4:51;1;0;0;18.5278;0.04;787.35
2021-01-22 0:4:52;1;0;0;18.6066;0.03;786.65
2021-01-22 0:4:53;1;0;0;18.6543;0.04;787.15
2021-01-22 0:4:54;1;0;0;18.7267;0.06;786.15
2021-01-22 0:4:55;1;0;0;18.7849;0.01;787.85
2021-01-22 0:4:56;1;0;0;18.7899;0.06;787.75
2021-01-22 0:4:57;1;0;0;18.8326;0.05;788.25
2021-01-22 0:4:58;1;0;0;18.8551;0.07;787.85
2021-01-22 0:4:59;1;0;0;18.9157;0.08;789.55
2021-01-22 0:5:0;1;0;0;18.9227;0.01;788.55
2021-01-22 0:5:1;1;0;0;19.0117;0.0;788.15
2021-01-22 0:5:2;1;0;0;19.022;0.08;789.25
2021-01-22 0:5:3;1;0;0;19.0996;0.06;788.25
2021-01-22 0:5:4;1;0;0;19.1128;0.05;789.35
2021-01-22 0:5:5;1;0;0;19.1397;0.09;788.95
2021-01-22 0:5:6;1;0;0;19.1687;0.0;790.35
2021-01-22 0:5:7;1;0;0;19.2528;0.04;790.85
2021-01-22 0:5:8;1;0;0;19.3071;0.08;790.75
2021-01-22 0:5:9;1;0;0;19.3733;0.01;792.15
2021-01-22 0:5:10;1;0;0;19.4552;0.07;792.35
2021-01-22 0:5:11;1;0;0;19.4986;0.03;793.45
2021-01-22 0:5:12;1;0;0;19.4996;0.02;793.35
2021-01-22 0:5:13;1;0;0;19.5624;0.09;793.85
2021-01-22 0:5:14;1;0;0;19.6017;0.02;793.15
2021-01-22 0:5:15;1;0;0;19.68;0.01;792.45
2021-01-22 0:5:16;1;0;0;19.6901;0.04;792.35
2021-01-22 0:5:17;1;0;0;19.7596;0.02;794.05
2021-01-22 0:5:18;1;0;0;19.7967;0.08;794.85
2021-01-22 0:5:19;1;0;0;19.8631;0.07;794.15
2021-01-22 0:5:20;1;0;0;19.9249;0.04;795.55
2021-01-22 0:5:21;1;0;0;19.9309;0.0;794.55
2021-01-22 0:5:22;1;0;0;19.9319;0.0;793.55
2021-01-22 0:5:23;1;0;0;20.0174;0.02;794.95
2021-01-22 0:5:24;0;0;0;20.0214;0.02;794.55
2021-01-22 0:5:25;0;0;0;20.0184;0.03;796.25
2021-01-22 0:5:26;0;0;0;20.0184;0.04;797.65
2021-01-22 0:5:27;0;0;0;20.0204;0.02;797.55
2021-01-22 0:5:28;0;0;0;20.0224;0.05;798.65
2021-01-22 0:5:29;0;0;0;20.0234;0.01;798.85
2021-01-22 0:5:30;0;0;0;20.0264;0.09;800.25
2021-01-22 0:5:31;0;0;0;20.0254;0.03;799.85
2021-01-22 0:5:32;0;0;0;20.0244;0.06;799.75
2021-01-22 0:5:33;0;0;0;20.0244;0.0;800.25
2021-01-22 0:5:34;0;0;0;20.0294;0.04;801.05
2021-01-22 0:5:35;0;0;0;20.0274;0.03;801.25
2021-01-22 0:5:36;0;0;0;20.0274;0.09;801.15
2021-01-22 0:5:37;0;0;0;20.0324;0.0;802.85
2021-01-22 0:5:38;0;0;0;20.0364;0.08;803.65
2021-01-22 0:5:39;0;0;0;20.0374;0.08;803.55
2021-01-22 0:5:40;0;0;0;20.0374;0.0;803.45
2021-01-22 0:5:41;0;0;0;20.0404;0.05;803.65
2021-01-22 0:5:42;0;0;0;20.0374;0.08;805.05
2021-01-22 0:5:43;0;0;0;20.0354;0.02;804.65
2021-01-22 0:5:44;0;0;0;20.0384;0.02;805.45
2021-01-22 0:5:45;0;0;0;20.0374;0.06;807.15
2021-01-22 0:5:46;0;0;0;20.0424;0.02;808.55
2021-01-22 0:5:47;0;0;0;20.0404;0.09;809.95
2021-01-22 0:5:48;0;0;0;20.0444;0.09;811.65
2021-01-22 0:5:49;0;0;0;20.0404;0.09;812.45
2021-01-22 0:5:50;0;0;0;20.0414;0.02;811.75
2021-01-22 0:5:51;0;0;0;20.0414;0.0;811.65
2021-01-22 0:5:52;0;0;0;20.0454;0.09;810.65
2021-01-22 0:5:53;0;0;0;20.0434;0.04;812.35
2021-01-22 0:5:54;0;0;0;20.0394;0.07;811.95
2021-01-22 0:5:55;0;0;0;20.0404;0.03;812.75
2021-01-22 0:5:56;0;0;0;20.0364;0.04;812.65
2021-01-22 0:5:57;0;0;0;20.0374;0.0;813.15
2021-01-22 0:5:58;0;0;0;20.0354;0.05;813.35
2021-01-22 0:5:59;0;0;0;20.0394;0.01;812.35
2021-01-22 0:6:0;0;0;0;20.0444;0.07;812.85
2021-01-22 0:6:1;0;0;0;20.0464;0.06;814.55
2021-01-22 0:6:2;0;0;0;20.0514;0.03;815.05
2021-01-22 0:6:3;0;0;0;20.0514;0.01;814.65
2021-01-22 0:6:4;0;0;0;20.0514;0.05;815.15
2021-01-22 0:6:5;0;0;0;20.0514;0.04;815.05
2021-01-22 0:6:6;0;0;0;20.0484;0.09;814.65
2021-01-22 0:6:7;0;0;0;20.0464;0.04;815.15
2021-01-22 0:6:8;0;0;0;20.0424;0.04;816.85
2021-01-22 0:6:9;0;0;0;20.0404;0.09;817.05
2021-01-22 0:6:10;0;0;0;20.0434;0.07;817.25
2021-01-22 0:6:11;0;0;0;20.0464;0.01;816.55
2021-01-22 0:6:12;0;0;0;20.0504;0.03;818.25
2021-01-22 0:6:13;0;0;0;20.0484;0.04;817.55
2021-01-22 0:6:14;0;0;0;20.0514;0.08;818.95
2021-01-22 0:6:15;0;0;0;20.0504;0.05;818.25
2021-01-22 0:6:16;0;0;0;20.0504;0.01;817.85
2021-01-22 0:6:17;0;0;0;20.0504;0.02;817.75
2021-01-22 0:6:18;0;0;0;20.0514;0.02;817.95
2021-01-22 0:6:19;0;0;0;20.0554;0.01;819.35
2021-01-22 0:6:20;0;0;0;20.0604;0.05;819.55
2021-01-22 0:6:21;0;0;0;20.0654;0.06;818.55
2021-01-22 0:6:22;0;0;0;20.0644;0.07;818.45
2021-01-22 0:6:23;0;0;0;20.0644;0.0;820.15
2021-01-22 0:6:24;0;0;0;20.0604;0.05;820.95
2021-01-22 0:6:25;0;0;0;20.0654;0.06;821.75
2021-01-22 0:6:26;0;0;0;20.0684;0.08;820.75
2021-01-22 0:6:27;0;0;0;20.0694;0.07;822.45
2021-01-22 0:6:28;0;0;0;20.0744;0.0;822.35
2021-01-22 0:6:29;0;0;0;20.0754;0.09;822.25
2021-01-22 0:6:30;0;0;0;20.0794;0.0;822.15
2021-01-22 0:6:31;0;0;0;20.0834;0.0;823.55
2021-01-22 0:6:32;0;0;0;20.0864;0.05;823.75
2021-01-22 0:6:33;0;0;0;20.0904;0.03;823.35
2021-01-22 0:6:34;0;0;0;20.0934;0.07;824.15
2021-01-22 0:6:35;0;0;0;20.0934;0.05;824.35
2021-01-22 0:6:36;0;0;0;20.0914;0.09;826.05
2021-01-22 0:6:37;0;0;0;20.0904;0.08;826.85
2021-01-22 0:6:38;0;0;0;20.0944;0.07;828.55
2021-01-22 0:6:39;0;0;0;20.0974;0.05;829.95
2021-01-22 0:6:40;0;0;0;20.0974;0.02;829.55
2021-01-22 0:6:41;0;0;0;20.0994;0.02;830.65
2021-01-22 0:6:42;0;0;0;20.1014;0.02;832.35
2021-01-22 0:6:43;0;0;0;20.0994;0.01;834.05
2021-01-22 0:6:44;0;0;0;20.0974;0.0;833.05
2021-01-22 0:6:45;0;0;0;20.1024;0.02;832.05
2021-01-22 0:6:46;0;0;0;20.1014;0.09;831.95
2021-01-22 0:6:47;0;0;0;20.1004;0.0;832.15
2021-01-22 0:6:48;0;0;0;20.1024;0.07;832.05
2021-01-22 0:6:49;0;0;0;20.1044;0.09;831.65
2021-01-22 0:6:50;0;0;0;20.1094;0.01;830.95
2021-01-22 0:6:51;0;0;0;20.1084;0.04;831.15
2021-01-22 0:6:52;0;0;0;20.1074;0.07;831.05
2021-01-22 0:6:53;0;0;0;20.1084;0.0;831.55
2021-01-22 0:6:54;0;0;0;20.1114;0.0;832.65
2021-01-22 0:6:55;0;0;0;20.1074;0.05;831.95
2021-01-22 0:6:56;0;0;0;20.1054;0.02;833.05
2021-01-22 0:6:57;0;0;0;20.1024;0.03;834.15
2021-01-22 0:6:58;0;0;0;20.1004;0.01;833.45
2021-01-22 0:6:59;0;0;0;20.0974;0.02;832.45
2021-01-22 0:7:0;0;0;0;20.0944;0.08;832.95
2021-01-22 0:7:1;0;0;0;20.0994;0.06;833.75
2021-01-22 0:7:2;0;0;0;20.0954;0.04;835.15
2021-01-22 0:7:3;0;0;0;20.0914;0.09;836.25
2021-01-22 0:7:4;0;0;0;20.0924;0.04;837.35
2021-01-22 0:7:5;0;0;0;20.0934;0.06;838.15
2021-01-22 0:7:6;0;0;0;20.0954;0.06;839.85
2021-01-22 0:7:7;0;0;0;20.0984;0.02;841.55
2021-01-22 0:7:8;0;0;0;20.0964;0.01;842.65
2021-01-22 0:7:9;0;0;0;20.0934;0.09;843.45
2021-01-22 0:7:10;0;0;0;20.0914;0.09;845.15
2021-01-22 0:7:11;0;0;0;20.0924;0.09;844.45
